url,Brand Name,Product Name
https://valveman.com/products/noshok-100-series/,NOSHOK,NOSHOK 100 Series Mini Needle Valve
https://valveman.com/products/noshok-101-brass/,NOSHOK,"NOSHOK 1/8"" NPT, Brass, Hard Seat, Mini Needle Valve"
https://valveman.com/products/noshok-101-mmb/,NOSHOK,"NOSHOK 101-MMB - 1/8"" NPT, Male-Male, Brass, Hard Seat, Mini Needle Valve"
https://valveman.com/products/noshok-101-mfb/,NOSHOK,"NOSHOK 101-MFB - 1/8"" NPT, Male-Female, Brass, Hard Seat, Mini Needle Valve"
https://valveman.com/products/noshok-101-ffb/,NOSHOK,"NOSHOK 101-FFB - 1/8"" NPT, Female-Female, Brass, Hard Seat, Mini Needle Valve"
https://valveman.com/products/noshok-100-mmb-pm2/,NOSHOK,"NOSHOK 101-MMB-PM2 - 1/8"" NPT, Male-Male Panel Mount, Brass, Hard Seat, Mini Needle Valve"
https://valveman.com/products/noshok-101-mfab/,NOSHOK,"NOSHOK 101-MFAB  - 1/8"" NPT, Male-Female Angle, Brass, Hard Seat, Mini Needle Valve"
https://valveman.com/products/noshok-101-ffab/,NOSHOK,"NOSHOK 101-FFAB  - 1/8"" NPT, Female-Female Angle, Brass, Hard Seat, Mini Needle Valve"
https://valveman.com/products/noshok-101-steel/,NOSHOK,"NOSHOK 1/8"" NPT,  Steel, Hard Seat, Mini Needle Valve"
https://valveman.com/products/noshok-101-mmc/,NOSHOK,"NOSHOK 101-MMC  - 1/8"" NPT, Male-Male, Steel, Hard Seat, Mini Needle Valve"
https://valveman.com/products/noshok-101-mfc/,NOSHOK,"NOSHOK 101-MFC  - 1/8"" NPT, Male-Female, Steel, Hard Seat, Mini Needle Valve"
https://valveman.com/products/noshok-101-ffc/,NOSHOK,"NOSHOK 101-FFC  - 1/8"" NPT, Female-Female, Steel, Hard Seat, Mini Needle Valve"
https://valveman.com/products/noshok-101-mfac/,NOSHOK,"NOSHOK 101-MFAC - 1/8"" NPT, Male-Female Angle, Steel, Hard Seat, Mini Needle Valve"
https://valveman.com/products/noshok-101-ffac/,NOSHOK,"NOSHOK 101-FFAC - 1/8"" NPT, Female-Female Angle, Steel, Hard Seat, Mini Needle Valve"
https://valveman.com/products/noshok-101-stainless-steel/,NOSHOK,"NOSHOK 1/8"" NPT,  Stainless Steel, Hard Seat, Mini Needle Valve"
https://valveman.com/products/noshok-101-ffs/,NOSHOK,"NOSHOK 101-FFS - 1/8"" NPT, Female-Female, Stainless Steel, Hard Seat, Mini Needle Valve"
https://valveman.com/products/noshok-101-mfs/,NOSHOK,"NOSHOK 101-MFS - 1/8"" NPT, Male-Female, Stainless Steel, Hard Seat, Mini Needle Valve"
https://valveman.com/products/noshok-101-mms/,NOSHOK,"NOSHOK 101-MMS - 1/8"" NPT, Male-Male, Stainless Steel, Hard Seat, Mini Needle Valve"
https://valveman.com/products/noshok-101-mfas/,NOSHOK,"NOSHOK 101-MFAS - 1/8"" NPT, Male-Female Angle, Stainless Steel, Hard Seat, Mini Needle Valve"
https://valveman.com/products/noshok-101-ffas/,NOSHOK,"NOSHOK 101-FFAS - 1/8"" NPT, Female-Female Angle, Stainless Steel, Hard Seat, Mini Needle Valve"
https://valveman.com/products/noshok-102-brass/,NOSHOK,"NOSHOK 1/4"" NPT,  Brass, Hard Seat, Mini Needle Valve"
https://valveman.com/products/noshok-102-mmb/,NOSHOK,"NOSHOK 102-MMB - 1/4"" NPT, Male-Male, Brass, Hard Seat, Mini Needle Valve"
https://valveman.com/products/noshok-102-mfb/,NOSHOK,"NOSHOK 102-MFB - 1/4"" NPT, Male-Female, Brass, Hard Seat, Mini Needle Valve"
https://valveman.com/products/noshok-102-ffb/,NOSHOK,"NOSHOK 102-FFB - 1/4"" NPT, Female-Female, Brass, Hard Seat, Mini Needle Valve"
https://valveman.com/products/noshok-102-mfab/,NOSHOK,"NOSHOK 102-MFAB  - 1/4"" NPT, Male-Female Angle, Brass, Hard Seat, Mini Needle Valve"
https://valveman.com/products/noshok-102-ffab/,NOSHOK,"NOSHOK 102-FFAB  - 1/4"" NPT, Female-Female Angle, Brass, Hard Seat, Mini Needle Valve"
https://valveman.com/products/noshok-102-steel/,NOSHOK,"NOSHOK 1/4"" NPT,  Steel, Hard Seat, Mini Needle Valve"
https://valveman.com/products/noshok-102-mmc/,NOSHOK,"NOSHOK 102-MMC  - 1/4"" NPT, Male-Male, Steel, Hard Seat, Mini Needle Valve"
https://valveman.com/products/noshok-102-mfc/,NOSHOK,"NOSHOK 102-MFC  - 1/4"" NPT, Male-Female, Steel, Hard Seat, Mini Needle Valve"
https://valveman.com/products/noshok-102-emfc/,NOSHOK,"NOSHOK 102-EMFC - 1/4"" NPT, Extended Male-Female, Steel, Hard Seat, Mini Needle Valve"
https://valveman.com/products/noshok-102-ffc/,NOSHOK,"NOSHOK 102-FFC  - 1/4"" NPT, Female-Female, Steel, Hard Seat, Mini Needle Valve"
https://valveman.com/products/noshok-102-effc/,NOSHOK,"NOSHOK 102-EFFC - 1/4"" NPT, Extended Female-Female, Steel, Hard Seat, Mini Needle Valve"
https://valveman.com/products/noshok-102-mfac/,NOSHOK,"NOSHOK 102-MFAC - 1/4"" NPT, Male-Female Angle, Steel, Hard Seat, Mini Needle Valve"
https://valveman.com/products/noshok-102-ffac/,NOSHOK,"NOSHOK 102-FFAC - 1/4"" NPT, Female-Female Angle, Steel, Hard Seat, Mini Needle Valve"
https://valveman.com/products/noshok-102-stainless-steel/,NOSHOK,"NOSHOK 1/4"" NPT,  Stainless Steel, Hard Seat, Mini Needle Valve"
https://valveman.com/products/noshok-102-ffs/,NOSHOK,"NOSHOK 102-FFS - 1/4"" NPT, Female-Female, Stainless Steel, Hard Seat, Mini Needle Valve"
https://valveman.com/products/noshok-102-mms/,NOSHOK,"NOSHOK 102-MMS  - 1/4"" NPT, Male-Male, Stainless Steel, Hard Seat, Mini Needle Valve"
https://valveman.com/products/noshok-102-mfs/,NOSHOK,"NOSHOK 102-MFS - 1/4"" NPT, Male-Female, Stainless Steel, Hard Seat, Mini Needle Valve"
https://valveman.com/products/noshok-102-mfas/,NOSHOK,"NOSHOK 102-MFAS - 1/4"" NPT, Male-Female Angle, Stainless Steel, Hard Seat, Mini Needle Valve"
https://valveman.com/products/noshok-102-ffas/,NOSHOK,"NOSHOK 102-FFAS - 1/4"" NPT, Female-Female Angle, Stainless Steel, Hard Seat, Mini Needle Valve"
https://valveman.com/products/1-2-noshok-604-mfs/,NOSHOK,"1/2"" NOSHOK 604-MFS - Stainless Steel, NPT, Hard Seat, Needle Valve"
https://valveman.com/products/noshok-400-series/,NOSHOK,"NOSHOK 400 Series - Stainless Steel, Hard Seat, Needle Valve"
https://valveman.com/products/1-2-noshok-404-ffc/,NOSHOK,"1/2"" NOSHOK 404-FFC - Stainless Steel, Hard Seat, Needle Valve"
https://valveman.com/products/1-2-noshok-404-ffs/,NOSHOK,"1/2"" NOSHOK 404-FFS - Stainless Steel, Hard Seat, Needle Valve"
https://valveman.com/products/1-2-noshok-404-mfc/,NOSHOK,"1/2"" NOSHOK 404-MFC - Stainless Steel, Hard Seat, Needle Valve"
https://valveman.com/products/1-2-noshok-404-mfs/,NOSHOK,"1/2"" NOSHOK 404-MFS - Stainless Steel, Hard Seat, Needle Valve"
https://valveman.com/products/noshok-200-series/,NOSHOK,"NOSHOK 200 Series - Stainless Steel, Hard Seat, Needle Valve"
https://valveman.com/products/1-2-noshok-204-mfs/,NOSHOK,"1/2"" NOSHOK 204-MFS - Stainless Steel, Hard Seat, Needle Valve"
https://valveman.com/products/1-2-noshok-204-mfc/,NOSHOK,"1/2"" NOSHOK 204-MFC - Steel, Hard Seat, Needle Valve"
https://valveman.com/products/3-4-noshok-20604-mfc/,NOSHOK,"3/4"" NOSHOK 20604-MFC - Steel, Hard Seat, Needle Valve"
https://valveman.com/products/3-4-noshok-20604-mfs/,NOSHOK,"3/4"" NOSHOK 20604-MFS - Stainless Steel, Hard Seat, Needle Valve"
https://valveman.com/products/noshok-2070-series/,NOSHOK,"NOSHOK 2070 Series - 2-Valve, Block & Bleed, Hard Seat, Needle Valve"
https://valveman.com/products/1-2-noshok-2070-mfc/,NOSHOK,"1/2"" NPT NOSHOK 2070-MFC - 2-Valve, Steel, Block & Bleed, Hard Seat, Needle Valve"
https://valveman.com/products/1-2-noshok-2070-mmc/,NOSHOK,"1/2"" NPT NOSHOK 2070-MMC - 2-Valve, Steel, Block & Bleed, Hard Seat, Needle Valve"
https://valveman.com/products/1-2-noshok-2070-mms/,NOSHOK,"1/2"" NPT NOSHOK 2070-MMS - 2-Valve, Steel, Block & Bleed, Hard Seat, Needle Valve"
https://valveman.com/products/1-2-noshok-2070-emfc/,NOSHOK,"1/2"" NPT NOSHOK 2070-EMFC - 2-Valve, Steel, Block & Bleed, Hard Seat, Needle Valve"
https://valveman.com/products/1-2-noshok-2070-fmc/,NOSHOK,"1/2"" NPT NOSHOK 2070-FMC - 2-Valve, Steel, Block & Bleed, Hard Seat, Needle Valve"
https://valveman.com/products/1-2-noshok-2070-mfs/,NOSHOK,"1/2"" NPT NOSHOK 2070-MFS - 2-Valve, Stainless Steel, Block & Bleed, Hard Seat, Needle Valve"
https://valveman.com/products/1-2-noshok-2070-emfs/,NOSHOK,"1/2"" NPT NOSHOK 2070-EMFS - 2-Valve, Stainless Steel, Block & Bleed, Hard Seat, Needle Valve"
https://valveman.com/products/1-2-noshok-2070-fms/,NOSHOK,"1/2"" NPT NOSHOK 2070-FMS - 2-Valve, Stainless Steel, Block & Bleed, Hard Seat, Needle Valve"
https://valveman.com/products/1-4-noshok-2072-mfc/,NOSHOK,"1/4"" NPT NOSHOK 2072-MFC - 2-Valve, Steel, Block & Bleed, Hard Seat, Needle Valve"
https://valveman.com/products/1-4-noshok-2072-mfs/,NOSHOK,"1/4"" NPT NOSHOK 2072-MFS- 2-Valve, Stainless Steel, Block & Bleed, Hard Seat, Needle Valve"
